match_id,started_at,demo_url
1-00e65c6e-a835-4b58-aaab-13d676580508,1535688203,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/f91de830-f47b-4d52-aee3-e7a4f3f62faf/f91de830-f47b-4d52-aee3-e7a4f3f62faf.dem.gz
1-2f827190-fa4a-4c9d-a5eb-4369fe8c76e1,1535687182,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/f75f689e-af48-4d0c-bf4e-4a85f67e2e83/f75f689e-af48-4d0c-bf4e-4a85f67e2e83.dem.gz
1-e3e44839-10da-4469-9c10-d696e3573860,1535684175,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/5248a79f-276d-4487-b068-09b50d9743aa/5248a79f-276d-4487-b068-09b50d9743aa.dem.gz
1-f22bd43b-d77a-4024-af2b-d2095d4d86ac,1535682305,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/2e96ea2f-5298-4db3-9db5-f6feb33c6457/2e96ea2f-5298-4db3-9db5-f6feb33c6457.dem.gz
1-f03679fd-1cc2-441c-a782-4aa9e238c014,1535679352,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/d0d3e735-2cb5-49b7-ae35-a28f291b60ba/d0d3e735-2cb5-49b7-ae35-a28f291b60ba.dem.gz
1-228df1b0-633f-4974-8436-a520dff3de11,1535622532,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/0d1d1f80-b68a-467d-99cf-9eeecda11c9e/0d1d1f80-b68a-467d-99cf-9eeecda11c9e.dem.gz
1-f1d85489-2187-4138-ac0c-cbd751654945,1535618802,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/f1c8167c-8b67-41cb-8f4a-b9e01644df44/f1c8167c-8b67-41cb-8f4a-b9e01644df44.dem.gz
1-54581569-3c31-4a1e-9026-96cf4f0ce3e1,1535616814,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/99a433b6-24f6-4336-966e-db715ce6ff84/99a433b6-24f6-4336-966e-db715ce6ff84.dem.gz
1-91e752a9-85c3-4eab-96b8-356fb79256a3,1535614535,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/75240937-51f5-4182-aee6-0d6f73a40f16/75240937-51f5-4182-aee6-0d6f73a40f16.dem.gz
1-f5b026f2-89de-4f95-8d35-de11e7c8ef9d,1535612416,https://s3.amazonaws.com/faceit-puppeteer/prod/csgo/947181a9-92dc-4a13-b3fe-f7290577ace4/947181a9-92dc-4a13-b3fe-f7290577ace4.dem.gz
